Days for shipping (real),Days for shipment (scheduled),Delivery Status,Late_delivery_risk,shipping date (DateOrders),Shipping Mode,Shipping_Id
4,2,Late delivery,1,1/25/2016 8:02,Second Class,16814
4,2,Late delivery,1,10/26/2016 13:47,Second Class,16821
4,2,Late delivery,1,1/16/2016 6:49,Second Class,16827
4,2,Late delivery,1,1/23/2016 12:15,Second Class,16832
4,2,Late delivery,1,11/20/2017 11:29,Second Class,16839
4,2,Late delivery,1,11/22/2017 0:16,Second Class,16841
4,2,Late delivery,1,12/31/2015 21:13,Second Class,16845
4,2,Late delivery,1,11-11-2015 05:31,Second Class,16849
4,2,Late delivery,1,11/29/2017 9:12,Second Class,16859
4,2,Late delivery,1,12/13/2017 11:17,Second Class,16860
4,2,Late delivery,1,12-02-2017 05:31,Second Class,16862
4,2,Late delivery,1,6/23/2016 14:50,Second Class,16884
4,2,Late delivery,1,04-08-2016 06:32,Second Class,16888
4,2,Late delivery,1,4/30/2016 14:34,Second Class,16897
4,2,Late delivery,1,08-03-2016 03:02,Second Class,16901
4,2,Late delivery,1,6/27/2016 4:40,Second Class,16907
4,2,Late delivery,1,07-04-2016 01:20,Second Class,16912
4,2,Late delivery,1,11-09-2016 10:37,Second Class,16915
4,2,Late delivery,1,09-10-2016 03:41,Second Class,16916
4,2,Late delivery,1,11-02-2016 17:27,Second Class,16920
4,2,Late delivery,1,12/15/2016 15:28,Second Class,16922
4,2,Late delivery,1,8/22/2017 18:37,Second Class,16926
4,2,Late delivery,1,10-09-2016 15:23,Second Class,16930
4,2,Late delivery,1,9/22/2015 2:05,Second Class,16933
4,2,Late delivery,1,6/15/2017 14:31,Second Class,16938
4,2,Late delivery,1,1/20/2015 22:34,Second Class,16940
4,2,Late delivery,1,05-09-2015 04:22,Second Class,16942
4,2,Late delivery,1,03-03-2015 00:47,Second Class,16948
4,2,Late delivery,1,03-09-2017 05:11,Second Class,16949
4,2,Late delivery,1,1/23/2016 17:30,Second Class,16952
4,2,Late delivery,1,12-11-2015 05:28,Second Class,16958
4,2,Late delivery,1,09-09-2016 01:25,Second Class,16962
4,2,Late delivery,1,7/28/2016 10:24,Second Class,16969
4,2,Late delivery,1,6/20/2016 9:45,Second Class,16971
4,2,Late delivery,1,5/15/2016 10:10,Second Class,16973
4,2,Late delivery,1,6/21/2015 2:23,Second Class,16982
4,2,Late delivery,1,10-01-2015 05:03,Second Class,16985
4,2,Late delivery,1,3/26/2017 15:51,Second Class,16989
4,2,Late delivery,1,03-09-2017 12:12,Second Class,16994
4,2,Late delivery,1,1/27/2015 15:44,Second Class,16996
4,2,Late delivery,1,03-09-2015 23:12,Second Class,17000
4,2,Late delivery,1,2/21/2015 6:03,Second Class,17001
4,2,Late delivery,1,2/18/2017 7:29,Second Class,17005
4,2,Late delivery,1,12-02-2016 08:39,Second Class,17016
4,2,Late delivery,1,02-03-2017 04:53,Second Class,17026
4,2,Late delivery,1,02-10-2017 15:34,Second Class,17028
4,2,Late delivery,1,3/26/2015 21:36,Second Class,17615
4,2,Late delivery,1,1/21/2015 12:35,Second Class,17629
4,2,Late delivery,1,03-08-2017 09:55,Second Class,17651
4,2,Late delivery,1,02-08-2017 00:30,Second Class,17655
4,2,Late delivery,1,12-02-2016 13:54,Second Class,17669
4,2,Late delivery,1,9/17/2016 14:22,Second Class,17689
4,2,Late delivery,1,7/21/2016 12:00,Second Class,17710
4,2,Late delivery,1,02-03-2016 19:46,Second Class,17761
4,2,Late delivery,1,11/24/2015 7:04,Second Class,17778
4,2,Late delivery,1,09-07-2015 01:14,Second Class,17801
4,2,Late delivery,1,8/31/2015 4:34,Second Class,17804
4,2,Late delivery,1,5/14/2015 5:15,Second Class,17835
4,2,Late delivery,1,05-03-2015 06:29,Second Class,17838
4,2,Late delivery,1,04-12-2017 12:30,Second Class,17882
4,2,Late delivery,1,03-03-2017 19:34,Second Class,17890
4,2,Late delivery,1,12/24/2016 9:40,Second Class,17915
4,2,Late delivery,1,09-08-2016 18:24,Second Class,17942
4,2,Late delivery,1,6/17/2016 18:42,Second Class,17959
4,2,Late delivery,1,1/26/2016 1:33,Second Class,17992
4,2,Late delivery,1,11/15/2015 11:07,Second Class,18013
4,2,Late delivery,1,09-12-2015 07:21,Second Class,18028
4,2,Late delivery,1,04-02-2015 13:00,Second Class,18064
4,2,Late delivery,1,03-09-2015 03:56,Second Class,18072
4,2,Late delivery,1,7/24/2017 17:26,Second Class,18101
4,2,Late delivery,1,7/17/2017 8:31,Second Class,18104
4,2,Late delivery,1,05-12-2017 00:12,Second Class,18131
4,2,Late delivery,1,04-07-2017 09:53,Second Class,18140
4,2,Late delivery,1,1/25/2017 1:55,Second Class,18159
4,2,Late delivery,1,11-08-2016 15:20,Second Class,18180
4,2,Late delivery,1,06-11-2016 01:32,Second Class,18213
4,2,Late delivery,1,04-03-2016 05:40,Second Class,18229
4,2,Late delivery,1,3/28/2016 23:32,Second Class,18230
4,2,Late delivery,1,9/16/2015 23:28,Second Class,18280
4,2,Late delivery,1,9/16/2015 4:11,Second Class,18281
4,2,Late delivery,1,09-01-2015 20:51,Second Class,18288
4,2,Late delivery,1,03-06-2015 04:07,Second Class,18329
4,2,Late delivery,1,01-06-2015 08:13,Second Class,18341
4,2,Late delivery,1,8/13/2017 1:38,Second Class,18354
4,2,Late delivery,1,03-07-2017 14:39,Second Class,18410
4,2,Late delivery,1,01-05-2017 15:58,Second Class,18423
4,2,Late delivery,1,12-01-2016 15:08,Second Class,18430
4,2,Late delivery,1,9/22/2016 2:58,Second Class,18448
4,2,Late delivery,1,8/26/2016 22:06,Second Class,18455
4,2,Late delivery,1,08-06-2016 20:23,Second Class,18459
4,2,Late delivery,1,05-07-2015 12:05,Second Class,18564
4,2,Late delivery,1,02-03-2015 12:23,Second Class,18589
4,2,Late delivery,1,3/25/2017 8:19,Second Class,18644
4,2,Late delivery,1,12/14/2016 16:42,Second Class,18671
4,2,Late delivery,1,10/21/2016 16:25,Second Class,18690
4,2,Late delivery,1,10/17/2016 12:34,Second Class,18692
4,2,Late delivery,1,9/28/2016 23:38,Second Class,18696
4,2,Late delivery,1,5/23/2016 3:50,Second Class,18724
4,2,Late delivery,1,5/13/2016 2:06,Second Class,18729
4,2,Late delivery,1,3/20/2016 17:36,Second Class,18746
4,2,Late delivery,1,1/24/2016 12:46,Second Class,18759
4,2,Late delivery,1,01-06-2016 20:51,Second Class,18761
4,2,Late delivery,1,01-05-2017 22:58,Second Class,20241
4,2,Late delivery,1,09-04-2016 16:18,Second Class,20245
4,2,Late delivery,1,12/13/2016 21:25,Second Class,20249
4,2,Late delivery,1,9/17/2016 17:52,Second Class,20253
4,2,Late delivery,1,11-10-2016 07:38,Second Class,20266
4,2,Late delivery,1,11-01-2017 17:18,Second Class,20269
4,2,Late delivery,1,7/14/2017 6:56,Second Class,20273
4,2,Late delivery,1,10/15/2016 6:16,Second Class,20275
4,2,Late delivery,1,07-02-2015 16:55,Second Class,20278
4,2,Late delivery,1,11-07-2017 18:41,Second Class,20282
4,2,Late delivery,1,11-06-2017 11:09,Second Class,20283
4,2,Late delivery,1,10/21/2017 18:32,Second Class,20293
4,2,Late delivery,1,07-09-2017 14:50,Second Class,20303
4,2,Late delivery,1,8/22/2015 20:52,Second Class,20308
4,2,Late delivery,1,07-05-2015 20:14,Second Class,20310
4,2,Late delivery,1,7/14/2017 5:11,Second Class,20316
4,2,Late delivery,1,8/30/2017 0:02,Second Class,20317
4,2,Late delivery,1,08-08-2017 23:33,Second Class,20321
4,2,Late delivery,1,8/26/2015 10:42,Second Class,20327
4,2,Late delivery,1,7/18/2015 13:02,Second Class,20328
4,2,Late delivery,1,8/29/2017 10:02,Second Class,20344
4,2,Late delivery,1,07-01-2017 08:53,Second Class,20347
4,2,Late delivery,1,10/29/2017 20:59,Second Class,20354
4,2,Late delivery,1,8/30/2017 21:04,Second Class,20356
4,2,Late delivery,1,9/21/2017 11:34,Second Class,20362
4,2,Late delivery,1,9/20/2017 16:18,Second Class,20366
4,2,Late delivery,1,8/16/2015 19:28,Second Class,20369
4,2,Late delivery,1,10/26/2017 15:54,Second Class,20376
4,2,Late delivery,1,11-08-2017 22:43,Second Class,20377
4,2,Late delivery,1,10/19/2015 7:28,Second Class,20380
4,2,Late delivery,1,10/27/2017 16:25,Second Class,20381
4,2,Late delivery,1,6/20/2015 5:22,Second Class,20387
4,2,Late delivery,1,10/23/2017 10:49,Second Class,20391
4,2,Late delivery,1,10/29/2017 5:13,Second Class,20398
4,2,Late delivery,1,7/19/2015 17:04,Second Class,20409
4,2,Late delivery,1,06-05-2015 23:47,Second Class,20410
4,2,Late delivery,1,08-01-2015 13:22,Second Class,20418
4,2,Late delivery,1,07-01-2015 18:08,Second Class,20421
4,2,Late delivery,1,09-12-2015 02:06,Second Class,20425
4,2,Late delivery,1,9/28/2015 22:45,Second Class,20428
4,2,Late delivery,1,07-06-2017 04:30,Second Class,20430
4,2,Late delivery,1,10-08-2015 15:43,Second Class,20432
4,2,Late delivery,1,6/15/2015 15:00,Second Class,20433
4,2,Late delivery,1,10/16/2015 11:09,Second Class,20438
4,2,Late delivery,1,9/26/2017 8:56,Second Class,20448
4,2,Late delivery,1,7/14/2015 5:41,Second Class,20449
4,2,Late delivery,1,10-09-2017 01:44,Second Class,20450
4,2,Late delivery,1,3/18/2017 1:09,Second Class,20459
4,2,Late delivery,1,03-02-2015 17:47,Second Class,20465
4,2,Late delivery,1,02-07-2015 17:59,Second Class,20470
4,2,Late delivery,1,4/19/2017 7:24,Second Class,20472
4,2,Late delivery,1,04-12-2015 21:45,Second Class,20475
4,2,Late delivery,1,03-10-2017 23:14,Second Class,20480
4,2,Late delivery,1,4/25/2015 14:33,Second Class,20484
4,2,Late delivery,1,5/15/2017 0:01,Second Class,20486
4,2,Late delivery,1,5/16/2017 4:02,Second Class,20487
4,2,Late delivery,1,03-04-2015 06:34,Second Class,20490
4,2,Late delivery,1,04-09-2017 03:55,Second Class,20494
4,2,Late delivery,1,03-03-2017 03:48,Second Class,20506
4,2,Late delivery,1,05-05-2017 07:02,Second Class,20508
4,2,Late delivery,1,04-01-2015 23:00,Second Class,20522
4,2,Late delivery,1,5/14/2017 13:30,Second Class,20527
4,2,Late delivery,1,05-12-2017 15:58,Second Class,20530
4,2,Late delivery,1,1/28/2015 11:00,Second Class,20537
4,2,Late delivery,1,3/19/2017 22:41,Second Class,20541
4,2,Late delivery,1,1/27/2015 1:43,Second Class,20542
4,2,Late delivery,1,05-07-2017 15:05,Second Class,20550
4,2,Late delivery,1,03-08-2017 15:10,Second Class,20559
4,2,Late delivery,1,01-10-2015 13:49,Second Class,20561
4,2,Late delivery,1,04-10-2017 16:42,Second Class,20569
4,2,Late delivery,1,06-07-2017 20:50,Second Class,20573
4,2,Late delivery,1,06-04-2017 07:00,Second Class,20582
4,2,Late delivery,1,4/27/2015 1:35,Second Class,20586
4,2,Late delivery,1,4/24/2015 0:01,Second Class,20589
4,2,Late delivery,1,06-06-2017 11:33,Second Class,20593
4,2,Late delivery,1,02-09-2015 06:46,Second Class,20601
4,2,Late delivery,1,04-10-2015 20:42,Second Class,20603
4,2,Late delivery,1,5/23/2015 18:43,Second Class,20621
4,2,Late delivery,1,2/29/2016 8:52,Second Class,20634
4,2,Late delivery,1,11/27/2015 17:24,Second Class,20636
4,2,Late delivery,1,12-05-2017 12:20,Second Class,20651
4,2,Late delivery,1,12-04-2017 04:49,Second Class,20653
4,2,Late delivery,1,12-05-2017 05:20,Second Class,20654
4,2,Late delivery,1,11/21/2016 6:23,Second Class,20659
4,2,Late delivery,1,03-01-2016 02:23,Second Class,20660
4,2,Late delivery,1,03-10-2016 17:36,Second Class,20673
4,2,Late delivery,1,12/30/2017 20:11,Second Class,20677
4,2,Late delivery,1,03-06-2016 17:16,Second Class,20679
4,2,Late delivery,1,04-05-2016 06:43,Second Class,20686
4,2,Late delivery,1,1/15/2016 18:34,Second Class,20688
4,2,Late delivery,1,11/15/2015 7:37,Second Class,20690
4,2,Late delivery,1,01-12-2017 07:22,Second Class,20696
4,2,Late delivery,1,09-09-2016 20:41,Second Class,20709
4,2,Late delivery,1,11-08-2015 10:57,Second Class,20713
4,2,Late delivery,1,09-01-2016 04:14,Second Class,20714
4,2,Late delivery,1,03-11-2016 04:07,Second Class,20719
4,2,Late delivery,1,09-09-2016 03:10,Second Class,20722
4,2,Late delivery,1,02-12-2016 22:44,Second Class,20727
4,2,Late delivery,1,12-10-2016 09:20,Second Class,20728
4,2,Late delivery,1,03-10-2016 21:07,Second Class,20736
4,2,Late delivery,1,03-01-2016 14:39,Second Class,20737
4,2,Late delivery,1,01-05-2016 08:04,Second Class,20738
4,2,Late delivery,1,3/19/2016 20:34,Second Class,20744
4,2,Late delivery,1,11-09-2015 02:43,Second Class,20751
4,2,Late delivery,1,12-01-2015 12:30,Second Class,20753
4,2,Late delivery,1,01-05-2018 21:35,Second Class,20760
4,2,Late delivery,1,11/27/2015 22:40,Second Class,20766
4,2,Late delivery,1,11/24/2015 12:20,Second Class,20769
4,2,Late delivery,1,01-03-2016 14:01,Second Class,20770
4,2,Late delivery,1,1/17/2016 16:06,Second Class,20777
4,2,Late delivery,1,11/28/2015 9:10,Second Class,20778
4,2,Late delivery,1,2/26/2016 21:18,Second Class,20782
4,2,Late delivery,1,12/18/2015 23:09,Second Class,20783
4,2,Late delivery,1,10-05-2016 16:47,Second Class,20784
4,2,Late delivery,1,12/20/2017 0:56,Second Class,20792
4,2,Late delivery,1,12/24/2017 15:18,Second Class,20794
4,2,Late delivery,1,06-11-2016 12:03,Second Class,20813
4,2,Late delivery,1,8/15/2016 14:35,Second Class,20814
4,2,Late delivery,1,05-05-2016 11:55,Second Class,20817
4,2,Late delivery,1,6/17/2016 22:12,Second Class,20823
4,2,Late delivery,1,07-08-2016 17:26,Second Class,20824
4,2,Late delivery,1,7/18/2016 22:41,Second Class,20825
4,2,Late delivery,1,06-02-2016 16:05,Second Class,20829
4,2,Late delivery,1,5/22/2016 13:50,Second Class,20833
4,2,Late delivery,1,5/23/2016 10:51,Second Class,20843
4,2,Late delivery,1,05-12-2016 05:05,Second Class,20845
4,2,Late delivery,1,4/24/2016 4:24,Second Class,20847
4,2,Late delivery,1,08-04-2016 15:50,Second Class,20850
4,2,Late delivery,1,08-02-2016 13:02,Second Class,20853
4,2,Late delivery,1,4/16/2016 3:43,Second Class,20855
4,2,Late delivery,1,6/17/2016 23:57,Second Class,20861
4,2,Late delivery,1,08-10-2016 03:12,Second Class,20875
4,2,Late delivery,1,6/19/2016 12:44,Second Class,20879
4,2,Late delivery,1,08-12-2016 14:46,Second Class,20891
4,2,Late delivery,1,12/18/2016 18:47,Second Class,20896
4,2,Late delivery,1,12/22/2016 15:38,Second Class,20898
4,2,Late delivery,1,9/13/2015 13:08,Second Class,20902
4,2,Late delivery,1,08-06-2017 11:59,Second Class,20903
4,2,Late delivery,1,6/22/2015 20:26,Second Class,20907
4,2,Late delivery,1,9/17/2015 1:13,Second Class,20910
4,2,Late delivery,1,10-10-2015 15:01,Second Class,20913
4,2,Late delivery,1,4/16/2015 15:05,Second Class,20916
4,2,Late delivery,1,4/30/2017 9:40,Second Class,20918
4,2,Late delivery,1,04-06-2017 21:37,Second Class,20920
4,2,Late delivery,1,4/20/2015 20:41,Second Class,20924
4,2,Late delivery,1,1/21/2015 7:20,Second Class,20932
4,2,Late delivery,1,5/28/2015 9:05,Second Class,20936
4,2,Late delivery,1,12/29/2015 13:09,Second Class,20938
4,2,Late delivery,1,12/15/2015 11:04,Second Class,20942
4,2,Late delivery,1,01-09-2017 18:03,Second Class,20943
4,2,Late delivery,1,08-11-2016 01:59,Second Class,20957
4,2,Late delivery,1,08-05-2016 21:36,Second Class,20958
4,2,Late delivery,1,12-11-2016 02:51,Second Class,20965
4,2,Late delivery,1,09-07-2016 05:37,Second Class,20967
4,2,Late delivery,1,9/27/2015 1:12,Second Class,20970
4,2,Late delivery,1,6/28/2017 16:04,Second Class,20971
4,2,Late delivery,1,08-05-2017 09:43,Second Class,20981
4,2,Late delivery,1,7/24/2017 3:25,Second Class,20983
4,2,Late delivery,1,2/21/2017 7:19,Second Class,20985
4,2,Late delivery,1,3/18/2015 5:09,Second Class,20986
4,2,Late delivery,1,1/25/2017 15:56,Second Class,20988
4,2,Late delivery,1,4/26/2015 4:34,Second Class,20992
4,2,Late delivery,1,2/18/2015 22:00,Second Class,20993
4,2,Late delivery,1,1/29/2015 13:16,Second Class,20995
4,2,Late delivery,1,2/17/2017 22:44,Second Class,20998
4,2,Late delivery,1,4/30/2017 23:41,Second Class,20999
4,2,Late delivery,1,1/17/2016 5:36,Second Class,21004
4,2,Late delivery,1,12-11-2015 10:44,Second Class,21005
4,2,Late delivery,1,3/22/2016 6:23,Second Class,21009
4,2,Late delivery,1,10/31/2016 23:25,Second Class,21011
4,2,Late delivery,1,5/13/2016 16:07,Second Class,21018
4,2,Late delivery,1,8/19/2015 15:47,Second Class,21020
4,2,Late delivery,1,9/25/2016 6:18,Second Class,21027
4,2,Late delivery,1,04-06-2015 18:36,Second Class,21036
4,2,Late delivery,1,05-12-2015 16:27,Second Class,21038
4,2,Late delivery,1,07-03-2016 02:33,Second Class,21048
4,2,Late delivery,1,06-08-2016 12:14,Second Class,21051
4,2,Late delivery,1,6/17/2016 15:12,Second Class,21053
4,2,Late delivery,1,07-06-2016 14:38,Second Class,21054
4,2,Late delivery,1,12/22/2016 3:22,Second Class,21060
4,2,Late delivery,1,6/30/2015 15:52,Second Class,21068
4,2,Late delivery,1,3/18/2016 13:03,Second Class,21082
4,2,Late delivery,1,8/24/2016 14:03,Second Class,21085
4,2,Late delivery,1,6/16/2016 12:55,Second Class,21087
4,2,Late delivery,1,4/15/2016 3:12,Second Class,21088
4,2,Late delivery,1,9/19/2016 13:40,Second Class,21691
4,2,Late delivery,1,9/25/2016 16:48,Second Class,21700
4,2,Late delivery,1,1/20/2017 8:03,Second Class,21714
4,2,Late delivery,1,8/24/2017 19:40,Second Class,21717
4,2,Late delivery,1,10/24/2017 16:36,Second Class,21718
4,2,Late delivery,1,7/28/2015 4:16,Second Class,21719
4,2,Late delivery,1,9/24/2017 18:24,Second Class,21732
4,2,Late delivery,1,10/22/2017 17:18,Second Class,21735
4,2,Late delivery,1,10-02-2015 14:20,Second Class,21737
4,2,Late delivery,1,11-12-2016 15:41,Second Class,21739
4,2,Late delivery,1,10-01-2015 17:18,Second Class,21744
4,2,Late delivery,1,7/17/2017 12:01,Second Class,21749
4,2,Late delivery,1,7/27/2017 17:15,Second Class,21753
4,2,Late delivery,1,6/28/2017 9:04,Second Class,21757
4,2,Late delivery,1,6/22/2015 13:25,Second Class,21759
4,2,Late delivery,1,6/17/2015 2:02,Second Class,21767
4,2,Late delivery,1,07-06-2017 13:15,Second Class,21778
4,2,Late delivery,1,9/28/2017 18:45,Second Class,21782
4,2,Late delivery,1,9/22/2017 5:05,Second Class,21784
4,2,Late delivery,1,10-06-2017 14:11,Second Class,21790
4,2,Late delivery,1,11/13/2017 9:34,Second Class,21793
4,2,Late delivery,1,8/30/2015 16:18,Second Class,21796
4,2,Late delivery,1,7/29/2015 6:32,Second Class,21798
4,2,Late delivery,1,08-03-2017 19:10,Second Class,21808
4,2,Late delivery,1,5/27/2015 1:33,Second Class,21809
4,2,Late delivery,1,3/30/2017 5:41,Second Class,21834
4,2,Late delivery,1,06-04-2017 15:45,Second Class,21846
4,2,Late delivery,1,4/24/2017 15:17,Second Class,21847
4,2,Late delivery,1,02-12-2015 11:51,Second Class,21849
4,2,Late delivery,1,3/17/2015 16:53,Second Class,21851
4,2,Late delivery,1,6/14/2017 15:44,Second Class,21854
4,2,Late delivery,1,04-07-2015 06:52,Second Class,21856
4,2,Late delivery,1,02-10-2015 10:48,Second Class,21870
4,2,Late delivery,1,03-10-2015 07:58,Second Class,21872
4,2,Late delivery,1,4/25/2015 18:03,Second Class,21876
4,2,Late delivery,1,2/15/2015 23:56,Second Class,21877
4,2,Late delivery,1,4/28/2015 14:22,Second Class,21878
4,2,Late delivery,1,5/26/2017 19:48,Second Class,21886
4,2,Late delivery,1,3/31/2015 18:58,Second Class,21887
4,2,Late delivery,1,5/18/2015 9:05,Second Class,21889
4,2,Late delivery,1,04-11-2015 10:43,Second Class,21890
4,2,Late delivery,1,1/25/2015 11:10,Second Class,21891
4,2,Late delivery,1,2/14/2015 9:24,Second Class,21893
4,2,Late delivery,1,01-12-2018 14:44,Second Class,21898
4,2,Late delivery,1,1/14/2018 10:32,Second Class,21899
4,2,Late delivery,1,01-12-2018 12:59,Second Class,21901
4,2,Late delivery,1,1/13/2018 6:30,Second Class,21902
4,2,Late delivery,1,11/24/2017 8:20,Second Class,21904
4,2,Late delivery,1,12/21/2015 12:28,Second Class,21918
4,2,Late delivery,1,1/18/2017 17:31,Second Class,21919
4,2,Late delivery,1,10/30/2015 22:00,Second Class,21921
4,2,Late delivery,1,12/21/2017 13:43,Second Class,21927
4,2,Late delivery,1,01-05-2017 21:13,Second Class,21931
4,2,Late delivery,1,04-05-2016 01:27,Second Class,21934
4,2,Late delivery,1,10/29/2016 10:06,Second Class,21936
4,2,Late delivery,1,11/14/2016 6:13,Second Class,21938
4,2,Late delivery,1,11-08-2015 00:26,Second Class,21940
4,2,Late delivery,1,01-07-2016 05:37,Second Class,21942
4,2,Late delivery,1,11-09-2015 00:58,Second Class,21952
4,2,Late delivery,1,10/18/2016 16:36,Second Class,21958
4,2,Late delivery,1,01-02-2018 00:44,Second Class,21960
4,2,Late delivery,1,1/24/2016 0:30,Second Class,21963
4,2,Late delivery,1,12/24/2015 1:47,Second Class,21975
4,2,Late delivery,1,1/17/2016 21:22,Second Class,21978
4,2,Late delivery,1,1/26/2018 8:04,Second Class,21986
4,2,Late delivery,1,11/29/2017 2:11,Second Class,21988
4,2,Late delivery,1,1/29/2018 7:53,Second Class,21991
4,2,Late delivery,1,12/23/2017 2:30,Second Class,21992
